 Timestamp,FIT101,LIT101, AIT201,AIT202,AIT203,FIT201,DPIT301,FIT301,LIT301,AIT401,1/0
 28/12/2015 9:13:00 AM,0,812.1396,261.2791,8.459242,319.2258,0,19.91165,2.209525,941.8659,148.808,1
 28/12/2015 9:13:01 AM,0,812.0218,261.2791,8.459242,319.2258,0,19.91165,2.209525,941.3452,148.808,1
 28/12/2015 9:13:02 AM,0,812.2181,261.2791,8.459242,319.2258,0,19.91165,2.209525,941.0648,148.808,1
 28/12/2015 9:13:03 AM,0,812.061,261.2791,8.459242,319.2258,0,19.91165,2.209525,940.5842,148.808,1
 28/12/2015 9:13:04 AM,0,812.4536,261.2791,8.459242,319.3284,0,19.91165,2.209525,940.1837,148.808,1
 28/12/2015 9:13:05 AM,0,813.0031,261.2791,8.459242,319.5334,0,19.91165,2.209525,939.743,148.808,1
 28/12/2015 9:13:06 AM,0,812.7676,261.2791,8.459242,319.5334,0,19.94046,2.209525,939.3024,148.808,1
 28/12/2015 9:13:07 AM,0,812.5714,261.2791,8.459242,319.5334,0,19.95006,2.209525,938.6616,148.808,1
 28/12/2015 9:13:08 AM,0,812.8461,261.2791,8.459242,319.5334,0,19.95006,2.209525,938.1809,148.808,1
 28/12/2015 9:13:09 AM,0,812.5321,261.2791,8.459242,319.5334,0,19.95006,2.209525,937.9006,148.808,1
 28/12/2015 9:13:10 AM,0,812.4143,261.2791,8.459242,319.4053,0,19.95006,2.209525,937.8605,148.808,1
 28/12/2015 9:13:11 AM,0,812.5321,261.2791,8.459242,319.354,0,19.95006,2.206707,937.9406,148.808,1
 28/12/2015 9:13:12 AM,0,812.9246,261.2791,8.459242,319.354,0,19.95006,2.206707,937.7404,148.808,1
 28/12/2015 9:13:13 AM,0,812.9246,261.2791,8.459242,319.354,0,19.95006,2.206707,937.7404,148.808,1
 28/12/2015 9:13:14 AM,0,812.7283,261.2791,8.460844,319.354,0,19.84442,2.205682,937.9006,148.808,1
 28/12/2015 9:13:15 AM,0,813.0031,261.2791,8.460844,319.354,0,19.77399,2.205682,937.3799,148.808,1
 28/12/2015 9:13:16 AM,0,812.8069,261.2791,8.460844,319.354,0,19.77399,2.205682,936.5788,148.808,1
 28/12/2015 9:13:17 AM,0,813.2386,261.2791,8.460844,319.354,0,19.83482,2.205682,935.978,148.808,1
 28/12/2015 9:13:18 AM,0,813.1994,261.2791,8.460844,319.354,0,19.89564,2.205682,935.1769,148.808,1
 28/12/2015 9:13:19 AM,0,813.2386,261.2791,8.460844,319.354,0,19.89564,2.205682,934.5761,148.808,1
 28/12/2015 9:13:20 AM,0,813.3564,261.2791,8.460844,319.354,0,19.89564,2.208884,934.2557,148.808,1
 28/12/2015 9:13:21 AM,0,813.2386,261.2791,8.460844,319.354,0,19.89564,2.209525,933.6548,148.808,1
 28/12/2015 9:13:22 AM,0,813.1602,261.2791,8.460203,319.354,0,19.89564,2.209525,933.2944,148.808,1
 28/12/2015 9:13:23 AM,0,813.1602,261.2791,8.458601,319.354,0,19.91165,2.208372,933.1342,148.808,1
 28/12/2015 9:13:24 AM,0,813.1602,261.2791,8.458601,319.354,0,19.94686,2.208116,932.6935,148.808,1
 28/12/2015 9:13:25 AM,0,813.5527,261.2791,8.458601,319.354,0,19.94686,2.208116,932.4532,148.808,1
 28/12/2015 9:13:26 AM,0,813.3171,261.2791,8.458601,319.354,0,19.91485,2.208116,931.9726,148.808,1
 28/12/2015 9:13:27 AM,0,812.9639,261.2791,8.458601,319.354,0,19.90845,2.204913,931.6922,148.808,1
 28/12/2015 9:13:28 AM,0,813.1209,261.2791,8.458601,319.354,0,19.90845,2.204913,931.0513,148.808,1
 28/12/2015 9:13:29 AM,0,813.3171,261.2791,8.458601,319.354,0,19.88604,2.204913,930.6508,148.808,1
 28/12/2015 9:13:30 AM,0,813.1602,261.2791,8.459562,319.354,0,19.88604,2.204913,930.1301,148.808,1
 28/12/2015 9:13:31 AM,0,812.9639,261.2791,8.461805,319.354,0,19.88604,2.20581,929.6495,148.808,1
 28/12/2015 9:13:32 AM,0,813.3956,261.2791,8.461805,319.4053,0,19.91485,2.20581,929.0486,148.808,1
 28/12/2015 9:13:33 AM,0,813.2386,261.2791,8.461805,319.4053,0,19.93085,2.20581,928.7282,148.808,1
 28/12/2015 9:13:34 AM,0,813.3171,261.2791,8.461805,319.4053,0,19.93085,2.206707,928.6481,148.808,1
 28/12/2015 9:13:35 AM,0,813.1209,261.2791,8.461805,319.4053,0,19.93085,2.209525,928.0073,148.808,1
 28/12/2015 9:13:36 AM,0,812.8461,261.2791,8.461805,319.4053,0,19.93085,2.209653,927.4064,148.808,1
 28/12/2015 9:13:37 AM,0,813.1209,261.2791,8.461805,319.4822,0,19.94686,2.210166,926.9258,148.808,1
 28/12/2015 9:13:38 AM,0,812.9639,261.2791,8.460844,319.4822,0,19.96607,2.210166,926.0446,148.808,1
 28/12/2015 9:13:39 AM,0,813.0424,261.2791,8.456038,319.4822,0,19.96607,2.208372,925.5239,148.808,1
 28/12/2015 9:13:40 AM,0,813.1209,261.2791,8.456038,319.4822,0,19.96607,2.207347,925.2435,148.808,1
 28/12/2015 9:13:41 AM,0,812.7676,261.2791,8.456038,319.4822,0,19.93406,2.207347,924.6828,148.808,1
 28/12/2015 9:13:42 AM,0,812.6106,261.2791,8.456038,319.4822,0,19.93406,2.207347,924.1221,148.808,1
 28/12/2015 9:13:43 AM,0,812.8461,261.2791,8.456038,319.4822,0,19.89884,2.203888,923.4011,148.808,1
 28/12/2015 9:13:44 AM,0,813.0031,261.2791,8.456038,319.4822,0,19.89884,2.203888,923.2809,148.808,1
 28/12/2015 9:13:45 AM,0,812.8461,261.2791,8.456038,319.4822,0,19.89884,2.20376,922.8003,148.808,1
 28/12/2015 9:13:46 AM,0,812.9639,261.2791,8.457319,319.4822,0,19.89884,2.20376,922.1995,148.808,1
 28/12/2015 9:13:47 AM,0,812.5714,261.2791,8.457319,319.4822,0,19.89884,2.20581,922.0392,148.808,1
 28/12/2015 9:13:48 AM,0,812.6498,261.2791,8.457319,319.4822,0,19.84442,2.20581,921.2382,148.808,1
 28/12/2015 9:13:49 AM,0,812.6498,261.2791,8.457319,319.4822,0,19.83162,2.20581,921.0779,148.808,1
 28/12/2015 9:13:50 AM,0,812.6106,261.2791,8.460844,319.4822,0,19.83162,2.20581,920.9979,148.808,1
 28/12/2015 9:13:51 AM,0,812.6498,261.2791,8.460844,319.4822,0,19.83162,2.207091,920.2769,148.808,1
 28/12/2015 9:13:52 AM,0,812.6498,261.2791,8.460844,319.4822,0,19.83162,2.207091,919.8763,148.808,1
 28/12/2015 9:13:53 AM,0,812.1396,261.2791,8.460844,319.4822,0,19.87963,2.207091,919.636,148.808,1
 28/12/2015 9:13:54 AM,0,812.061,261.2791,8.460844,319.4822,0,19.87963,2.207091,919.2355,148.808,1
 28/12/2015 9:13:55 AM,0,812.1788,261.2791,8.460844,319.4822,0,19.87963,2.207091,918.6747,148.808,1
 28/12/2015 9:13:56 AM,0,812.3358,261.2791,8.460844,319.4822,0,19.89244,2.207091,918.3943,148.808,1
 28/12/2015 9:13:57 AM,0,812.4143,261.2791,8.462446,319.4822,0,19.91805,2.207091,918.114,148.808,1
 28/12/2015 9:13:58 AM,0,812.3751,261.2791,8.463408,319.5591,0,19.91805,2.207091,917.8737,148.808,1
 28/12/2015 9:13:59 AM,0,812.1788,261.2791,8.463408,319.6873,0,19.91805,2.206066,917.5132,148.808,1
 28/12/2015 9:14:00 AM,0,812.2181,261.2791,8.463408,319.6873,0,19.93085,2.206066,917.1126,148.808,1
 28/12/2015 9:14:01 AM,0,812.3751,261.2791,8.463408,319.6873,0,19.94686,2.206066,916.632,148.808,1
 28/12/2015 9:14:02 AM,0,812.4536,261.2791,8.463408,319.6873,0,19.94686,2.206835,916.2314,148.808,1
 28/12/2015 9:14:03 AM,0,812.5321,261.2791,8.463408,319.6873,0,19.94686,2.207988,915.8309,148.808,1
 28/12/2015 9:14:04 AM,0,812.6498,261.2791,8.463408,319.6873,0,19.94686,2.207988,915.5104,148.808,1
 28/12/2015 9:14:05 AM,0,812.8069,261.2791,8.461805,319.6873,0,19.94686,2.207988,915.0298,148.808,1
 28/12/2015 9:14:06 AM,0,813.1209,261.2791,8.461805,319.6873,0,19.94686,2.208244,914.5892,148.808,1
 28/12/2015 9:14:07 AM,0,812.7676,261.2791,8.461805,319.6873,0,19.94686,2.208628,914.389,148.808,1
 28/12/2015 9:14:08 AM,0,812.5714,261.2791,8.461805,319.6873,0,19.94686,2.209013,913.8683,148.808,1
 28/12/2015 9:14:09 AM,0,812.4143,261.2791,8.461805,319.6873,0,19.87003,2.209013,913.5078,148.808,1
 28/12/2015 9:14:10 AM,0,812.7676,261.2791,8.459242,319.6873,0,19.83802,2.207475,913.1873,148.808,1
 28/12/2015 9:14:11 AM,0,812.7676,261.2791,8.459242,319.6873,0,19.83802,2.206835,912.6266,148.808,1
 28/12/2015 9:14:12 AM,0,812.9639,261.2791,8.459242,319.6873,0,19.83802,2.206835,912.4664,148.808,1
 28/12/2015 9:14:13 AM,0,813.1209,261.2791,8.459242,319.6873,0,19.83802,2.206835,912.186,148.808,1
 28/12/2015 9:14:14 AM,0,813.1602,261.2791,8.459242,319.6873,0,19.83802,2.206835,911.6252,148.808,1
 28/12/2015 9:14:15 AM,0,813.1994,261.2791,8.459242,319.6873,0,19.83802,2.206835,911.2648,148.808,1
 28/12/2015 9:14:16 AM,0,813.4349,261.2791,8.459242,319.6873,0,19.83802,2.206835,910.4637,148.808,1
 28/12/2015 9:14:17 AM,0,813.3564,261.3753,8.460844,319.6873,0,19.83802,2.206835,910.1032,148.808,1
 28/12/2015 9:14:18 AM,0,813.3171,261.3753,8.460844,319.6873,0,19.77079,2.208628,909.7026,148.808,1
 28/12/2015 9:14:19 AM,0,813.3564,261.3753,8.460844,319.6873,0,19.76759,2.208628,909.1019,148.808,1
 28/12/2015 9:14:20 AM,0,813.1994,261.3753,8.460844,319.6873,0,19.76759,2.208628,908.7814,148.808,1
 28/12/2015 9:14:21 AM,0,813.1602,261.3753,8.460844,319.6873,0,19.7996,2.208628,908.501,148.808,1
 28/12/2015 9:14:22 AM,0,813.0031,261.3753,8.460844,319.6873,0,19.83162,2.208628,907.9803,148.808,1
 28/12/2015 9:14:23 AM,0,813.0031,261.3753,8.460844,319.6873,0,19.83162,2.208628,907.9803,148.808,1
 28/12/2015 9:14:24 AM,0,813.0031,261.3753,8.460844,319.6873,0,19.87003,2.208628,907.7,148.808,1
 28/12/2015 9:14:25 AM,0,812.9246,261.3753,8.460844,319.6873,0,19.87003,2.206322,906.7787,148.808,1
 28/12/2015 9:14:26 AM,0,812.9246,261.3753,8.460844,319.6873,0,19.87003,2.206322,906.2581,148.808,1
 28/12/2015 9:14:27 AM,0,812.7283,261.0549,8.460844,319.6873,0,19.85082,2.206322,905.5771,148.808,1
 28/12/2015 9:14:28 AM,0,812.6106,261.0549,8.460844,319.6873,0,19.83802,2.203632,905.0564,148.808,1
 28/12/2015 9:14:29 AM,0,812.9246,261.2471,8.458601,319.6873,0,19.83802,2.203632,904.8962,148.808,1
 28/12/2015 9:14:30 AM,0,812.8461,261.2791,8.456038,319.6873,0,19.88284,2.203632,904.4957,148.808,1
 28/12/2015 9:14:31 AM,0,813.0031,261.2791,8.456038,319.6873,0,19.88284,2.203632,903.8148,148.808,1
 28/12/2015 9:14:32 AM,0,812.7676,261.2791,8.456038,319.8411,0,19.88284,2.203632,903.4142,148.808,1
 28/12/2015 9:14:33 AM,0,812.6498,261.2791,8.456038,319.8411,0,19.88284,2.203632,903.2139,148.808,1
 28/12/2015 9:14:34 AM,0,812.5714,261.2791,8.456038,319.8411,0,19.90204,2.203632,902.8134,148.808,1
 28/12/2015 9:14:35 AM,0,812.2573,261.2791,8.456038,319.8411,0,19.91805,2.202991,902.493,148.808,1
 28/12/2015 9:14:36 AM,0,812.3358,261.2791,8.456038,319.8411,0,19.89244,2.202991,902.0524,148.808,1
 28/12/2015 9:14:37 AM,0,812.3751,261.2791,8.458601,319.8411,0,19.87003,2.204401,902.0524,148.808,1
 28/12/2015 9:14:38 AM,0,812.1396,261.2791,8.458601,319.8411,0,19.87003,2.204401,901.2914,148.808,1
 28/12/2015 9:14:39 AM,0,811.9825,261.2791,8.458601,319.8411,0,19.87003,2.204401,900.8508,148.808,1
 28/12/2015 9:14:40 AM,0,812.2573,261.2791,8.458601,319.8411,0,19.87003,2.204785,899.8494,148.808,1
 28/12/2015 9:14:41 AM,0,812.3751,261.2791,8.458601,319.8411,0,19.87003,2.205554,899.569,148.808,1
 28/12/2015 9:14:42 AM,0,812.061,261.2791,8.458601,319.8411,0,19.87003,2.205554,898.808,148.808,1
 28/12/2015 9:14:43 AM,0,811.9433,261.2791,8.458601,319.8411,0,19.87003,2.205554,898.5677,148.808,1
 28/12/2015 9:14:44 AM,0,812.1396,261.2791,8.462126,319.8154,0,19.87963,2.205554,898.3274,148.808,1
 28/12/2015 9:14:45 AM,0,812.2181,261.2791,8.462126,319.7385,0,19.87963,2.205554,898.047,148.808,1
 28/12/2015 9:14:46 AM,0,812.061,261.2791,8.462126,319.7385,0,19.87963,2.205554,897.7666,148.808,1
 28/12/2015 9:14:47 AM,0,812.1396,261.2791,8.462126,319.7385,0,19.87963,2.205554,897.4061,148.808,1
 28/12/2015 9:14:48 AM,0,812.1788,261.2791,8.462126,319.7385,0,19.87963,2.205554,896.525,148.808,1
 28/12/2015 9:14:49 AM,0,812.2573,261.2791,8.462126,319.7385,0,19.86363,2.205554,895.9241,148.808,1
 28/12/2015 9:14:50 AM,0,812.1788,261.2791,8.462126,319.7385,0,19.84762,2.204785,895.4435,148.808,1
 28/12/2015 9:14:51 AM,0,812.3751,261.2791,8.462126,319.7385,0,19.84762,2.204785,894.4021,148.808,1
 28/12/2015 9:14:52 AM,0,812.2181,261.2791,8.462126,320.0718,0,19.84762,2.204272,893.8414,148.808,1
 28/12/2015 9:14:53 AM,0,812.1788,261.2791,8.462126,320.0718,0,19.84762,2.204272,893.8013,148.808,1
 28/12/2015 9:14:54 AM,0,812.5321,261.2791,8.462126,320.0718,0,19.84762,2.206707,893.2405,148.808,1
 28/12/2015 9:14:55 AM,0,812.3751,261.2791,8.460203,320.0718,0,19.84762,2.206835,893.0403,148.808,1
 28/12/2015 9:14:56 AM,0,812.6106,261.2791,8.457319,319.8411,0,19.84762,2.208116,892.84,148.808,1
 28/12/2015 9:14:57 AM,0,812.9246,261.2791,8.457319,319.8411,0,19.84762,2.209525,892.1591,148.808,1
 28/12/2015 9:14:58 AM,0,812.6106,261.2791,8.457319,319.8411,0,19.87003,2.209525,891.6384,148.808,1
 28/12/2015 9:14:59 AM,0,812.5714,261.2791,8.457319,319.8411,0,19.87003,2.209525,890.637,148.808,1
 28/12/2015 9:15:00 AM,0,812.7283,261.2791,8.457319,319.8411,0,19.84762,2.209525,890.7972,148.808,1
 28/12/2015 9:15:01 AM,0,812.3751,261.2791,8.457319,319.8411,0,19.84442,2.209525,890.2365,148.808,1
 28/12/2015 9:15:02 AM,0,812.3751,261.2791,8.457319,319.8411,0,19.84442,2.209525,889.7959,148.808,1
 28/12/2015 9:15:03 AM,0,812.5714,261.2791,8.457319,319.8411,0,19.84442,2.207475,889.3553,148.808,1
 28/12/2015 9:15:04 AM,0,812.9639,261.2791,8.457319,319.8411,0,19.84442,2.206066,888.8346,148.808,1
 28/12/2015 9:15:05 AM,0,812.8069,261.2791,8.457319,319.8411,0,19.84442,2.205426,888.2338,148.808,1
 28/12/2015 9:15:06 AM,0,812.7283,261.2791,8.457319,319.8411,0,19.84442,2.203248,888.1537,148.808,1
 28/12/2015 9:15:07 AM,0,812.5714,261.2791,8.457319,319.8411,0,19.83162,2.203248,887.3927,148.808,1
 28/12/2015 9:15:08 AM,0,812.6498,261.2791,8.45796,319.8411,0,19.83162,2.206322,886.7117,148.808,1
 28/12/2015 9:15:09 AM,0,812.5321,261.2791,8.459242,319.8411,0,19.82841,2.206322,886.6317,148.808,1
 28/12/2015 9:15:10 AM,0,813.1602,261.2791,8.459242,319.8411,0,19.80601,2.206322,886.191,148.808,1
 28/12/2015 9:15:11 AM,0,813.3171,261.2791,8.460203,319.8411,0,19.79,2.206322,885.9107,148.808,1
 28/12/2015 9:15:12 AM,0,812.9246,261.2791,8.462126,319.8411,0,19.79,2.206322,885.3499,148.808,1
 28/12/2015 9:15:13 AM,0,812.6498,261.2791,8.462126,319.8411,0,19.79,2.205682,885.1897,148.808,1
 28/12/2015 9:15:14 AM,0,812.7283,261.2791,8.462126,319.8411,0,19.79,2.204785,884.709,148.808,1
 28/12/2015 9:15:15 AM,0,813.0031,261.2791,8.462126,319.9692,0,19.79,2.204785,883.7878,148.808,1
 28/12/2015 9:15:16 AM,0,812.6498,261.2791,8.462126,319.9692,0,19.81881,2.204785,883.7478,148.808,1
 28/12/2015 9:15:17 AM,0,812.6106,261.2791,8.46533,319.9692,0,19.83482,2.204785,883.147,148.808,1
 28/12/2015 9:15:18 AM,0,812.4143,261.2791,8.46533,319.9692,0,19.83802,2.204785,882.8265,148.808,1
 28/12/2015 9:15:19 AM,0,812.5714,261.2791,8.46533,319.9949,0,19.83802,2.204785,882.0255,148.808,1
 28/12/2015 9:15:20 AM,0,812.5714,261.2791,8.46533,319.9949,0,19.86363,2.204785,881.6249,148.808,1
 28/12/2015 9:15:21 AM,0,812.5714,261.2791,8.46533,319.9949,0,19.87963,2.204785,880.9841,148.808,1
 28/12/2015 9:15:22 AM,0,812.3751,261.2791,8.46533,319.9949,0,19.87963,2.204785,880.7838,148.808,1
 28/12/2015 9:15:23 AM,0,812.6106,261.2791,8.46533,319.9949,0,19.89884,2.203504,880.0228,148.808,1
 28/12/2015 9:15:24 AM,0,812.2573,261.2791,8.46533,319.9949,0,19.91485,2.202479,879.7825,148.808,1
 28/12/2015 9:15:25 AM,0,812.3751,261.2791,8.46533,319.9949,0,19.91485,2.202479,879.3018,148.808,1
 28/12/2015 9:15:26 AM,0,812.5714,261.2791,8.462126,319.9949,0,19.83802,2.202991,878.9814,148.808,1
 28/12/2015 9:15:27 AM,0,812.5714,261.2791,8.462126,319.9949,0,19.83802,2.202991,878.9814,148.808,1
 28/12/2015 9:15:28 AM,0,812.6106,261.2791,8.462126,319.9949,0,19.83802,2.202991,878.741,148.808,1
 28/12/2015 9:15:29 AM,0,812.1396,261.2791,8.462126,319.9949,0,19.83802,2.202991,878.4206,148.808,1
 28/12/2015 9:15:30 AM,0,812.3358,261.2791,8.462126,319.9949,0,19.83802,2.202991,878.1403,148.808,1
 28/12/2015 9:15:31 AM,0,812.4536,261.2791,8.462126,319.9949,0,19.7964,2.202991,877.3792,148.808,1
 28/12/2015 9:15:32 AM,0,812.7676,261.2791,8.462126,319.9949,0,19.7964,2.202991,877.2991,148.808,1
 28/12/2015 9:15:33 AM,0,813.0031,261.2791,8.462126,320.0461,0,19.7964,2.202991,876.9787,148.808,1
 28/12/2015 9:15:34 AM,0,812.7676,261.2791,8.462767,320.2512,0,19.7964,2.202479,876.498,148.808,1
 28/12/2015 9:15:35 AM,0,812.8069,261.2791,8.464048,320.2512,0,19.84762,2.202479,876.1776,148.808,1
 28/12/2015 9:15:36 AM,0,813.1209,261.2791,8.464048,320.2512,0,19.91805,2.202479,875.8171,148.808,1
 28/12/2015 9:15:37 AM,0,813.1994,261.2791,8.464048,320.0718,0,19.95646,2.202479,875.2964,148.808,1
 28/12/2015 9:15:38 AM,0,813.2386,261.2791,8.464048,320.0718,0,19.95646,2.202479,875.0161,148.808,1
 28/12/2015 9:15:39 AM,0,813.5527,261.2791,8.464048,320.0718,0,19.95646,2.202479,874.5354,148.808,1
 28/12/2015 9:15:40 AM,0,813.8275,261.2791,8.464048,320.0718,0,19.88604,2.202479,874.3351,148.808,1
 28/12/2015 9:15:41 AM,0,813.9844,261.2791,8.464048,320.0718,0,19.88604,2.202479,873.3738,148.808,1
 28/12/2015 9:15:42 AM,0,814.0237,261.2791,8.464048,320.0718,0,19.88604,2.202479,873.0134,148.808,1
 28/12/2015 9:15:43 AM,0,814.1022,261.2791,8.464048,320.0718,0,19.91165,2.202479,872.8131,148.808,1
 28/12/2015 9:15:44 AM,0,814.1415,261.2791,8.464048,320.0718,0,19.91165,2.202479,872.5327,148.808,1
 28/12/2015 9:15:45 AM,0,814.0237,261.2791,8.464048,320.0718,0,19.84762,2.202479,871.7717,148.808,1
 28/12/2015 9:15:46 AM,0,813.9452,261.2791,8.464048,320.0718,0,19.7964,2.202479,871.7316,148.808,1
 28/12/2015 9:15:47 AM,0,814.1807,261.2791,8.464048,320.0718,0,19.7964,2.204272,870.5701,148.808,1
 28/12/2015 9:15:48 AM,0,814.22,261.2791,8.460203,320.0718,0,19.7964,2.205426,870.4899,148.808,1
 28/12/2015 9:15:49 AM,0,814.2985,261.2791,8.460203,320.0974,0,19.7964,2.205426,869.769,148.808,1
 28/12/2015 9:15:50 AM,0,813.9059,261.2791,8.460203,320.2512,0,19.7964,2.203632,869.809,148.808,1
 28/12/2015 9:15:51 AM,0,813.7882,261.2791,8.460203,320.2512,0,19.83162,2.202351,869.4085,148.808,1
 28/12/2015 9:15:52 AM,0,813.5134,261.2791,8.460203,320.2512,0,19.88604,2.202351,869.4085,148.808,1
 28/12/2015 9:15:53 AM,0,813.0031,261.3432,8.460203,320.2512,0,19.88604,2.202351,868.9279,148.808,1
 28/12/2015 9:15:54 AM,0,813.0424,261.3432,8.460203,320.2512,0,19.88604,2.202863,868.5674,148.808,1
 28/12/2015 9:15:55 AM,0,813.0031,261.3432,8.45796,320.2512,0,19.88604,2.202863,867.4859,148.808,1
 28/12/2015 9:15:56 AM,0,812.5321,261.3432,8.45796,320.2512,0,19.86043,2.203504,867.0453,148.808,1
 28/12/2015 9:15:57 AM,0,812.2573,261.3432,8.45796,320.2512,0,19.83162,2.205169,866.4846,148.808,1
 28/12/2015 9:15:58 AM,0,812.4143,261.3432,8.45796,320.2512,0,19.83162,2.205682,866.1641,148.808,1
 28/12/2015 9:15:59 AM,0,812.061,261.3432,8.45796,320.2512,0,19.83162,2.205682,865.3631,148.808,1
 28/12/2015 9:16:00 AM,0,811.8648,261.3432,8.45796,320.2512,0,19.83162,2.205682,864.6821,148.808,1
 28/12/2015 9:16:01 AM,0,811.6685,261.3432,8.460203,320.2512,0,19.83162,2.20376,864.2416,148.808,1
 28/12/2015 9:16:02 AM,0,812.061,261.3432,8.462126,320.2512,0,19.83162,2.203248,863.5607,148.808,1
 28/12/2015 9:16:03 AM,0,811.9825,261.3432,8.462126,320.2512,0,19.83162,2.201838,862.9598,148.808,1
 28/12/2015 9:16:04 AM,0,811.7863,261.3432,8.462126,320.2512,0,19.83162,2.201838,862.9598,148.808,1
 28/12/2015 9:16:05 AM,0,811.7863,261.3432,8.462126,320.2512,0,19.83162,2.201838,862.319,148.808,1
 28/12/2015 9:16:06 AM,0,811.7863,261.3432,8.462126,320.2512,0,19.83162,2.201838,862.319,148.808,1
 28/12/2015 9:16:07 AM,0,812.1396,261.3432,8.462126,320.2512,0,19.83162,2.201838,861.6381,148.808,1
 28/12/2015 9:16:08 AM,0,811.8256,261.3432,8.462126,320.3025,0,19.87003,2.201838,860.9572,148.808,1
 28/12/2015 9:16:09 AM,0,811.59,261.3432,8.462126,320.3538,0,19.87003,2.201838,860.2362,148.808,1
 28/12/2015 9:16:10 AM,0,811.3937,261.3432,8.462126,320.3538,0,19.83802,2.201838,859.6754,148.808,1
 28/12/2015 9:16:11 AM,0,811.59,261.3432,8.462126,320.3538,0,19.83162,2.201838,859.4351,148.808,1
 28/12/2015 9:16:12 AM,0,811.6293,261.3432,8.462126,320.3538,0,19.79,2.203119,858.6741,148.808,1
 28/12/2015 9:16:13 AM,0,811.747,261.3432,8.462126,320.3538,0,19.79,2.203119,858.4338,148.808,1
 28/12/2015 9:16:14 AM,0,811.8256,261.3432,8.462126,320.3538,0,19.83802,2.200045,857.5526,148.808,1
 28/12/2015 9:16:15 AM,0,812.4143,261.3432,8.459562,320.3538,0,19.83802,2.200045,857.3523,148.808,1
 28/12/2015 9:16:16 AM,0,812.2573,261.3432,8.459562,320.3538,0,19.73878,2.200045,856.5512,148.808,1
 28/12/2015 9:16:17 AM,0,812.1788,261.3432,8.459562,320.3538,0,19.73238,2.201582,856.1507,148.808,1
 28/12/2015 9:16:18 AM,0,812.5321,261.3432,8.459562,320.3538,0,19.73238,2.202607,855.9504,148.808,1
 28/12/2015 9:16:19 AM,0,812.4536,261.3432,8.459562,320.3538,0,19.73238,2.202607,855.5499,148.808,1
 28/12/2015 9:16:20 AM,0,812.4143,261.3432,8.459562,320.3538,0,19.7804,2.202607,855.2695,148.808,1
 28/12/2015 9:16:21 AM,0,812.6498,261.3432,8.460203,320.3538,0,19.81241,2.200685,854.7488,148.808,1
 28/12/2015 9:16:22 AM,0,813.0031,261.3432,8.462446,320.3538,0,19.81241,2.200685,854.2681,148.808,1
 28/12/2015 9:16:23 AM,0,812.8069,261.3432,8.462446,320.3538,0,19.83162,2.202351,853.8276,148.808,1
 28/12/2015 9:16:24 AM,0,812.7676,261.3432,8.462446,320.3538,0,19.84762,2.203119,852.9464,148.808,1
 28/12/2015 9:16:25 AM,0,812.8069,261.3432,8.462446,320.3538,0,19.86043,2.203119,852.666,148.808,1
 28/12/2015 9:16:26 AM,0,812.9246,261.3432,8.462446,320.3538,0,19.93085,2.203119,852.1453,148.808,1
 28/12/2015 9:16:27 AM,0,812.9246,261.3432,8.462446,320.3538,0,19.93085,2.203119,852.0251,148.808,1
 28/12/2015 9:16:28 AM,0,812.7283,261.3432,8.462446,320.3538,0,19.93085,2.202607,851.7047,148.808,1
 28/12/2015 9:16:29 AM,0,812.6106,261.3432,8.459562,320.3538,0,19.87643,2.201838,851.144,148.808,1
 28/12/2015 9:16:30 AM,0,812.6498,261.3432,8.459562,320.3538,0,19.87643,2.201838,850.6633,148.808,1
 28/12/2015 9:16:31 AM,0,812.9246,261.3432,8.459562,320.3538,0,19.83802,2.201326,850.423,148.808,1
 28/12/2015 9:16:32 AM,0,812.6498,261.3432,8.459562,320.3538,0,19.81241,2.200942,849.7421,148.808,1
 28/12/2015 9:16:33 AM,0,812.8461,261.3432,8.459562,320.3538,0,19.76439,2.200942,849.2214,148.808,1
 28/12/2015 9:16:34 AM,0,812.8461,261.3432,8.459562,320.3538,0,19.75159,2.200045,848.7007,148.808,1
 28/12/2015 9:16:35 AM,0,812.9639,261.3432,8.459562,320.3538,0,19.75159,2.200045,848.4203,148.808,1
 28/12/2015 9:16:36 AM,0,812.9639,261.3432,8.459562,320.3538,0,19.75159,2.200045,848.4203,148.808,1
 28/12/2015 9:16:37 AM,0,812.9639,261.3432,8.459562,320.3538,0,19.85402,2.202479,847.4991,148.808,1
 28/12/2015 9:16:38 AM,0,813.1209,261.3432,8.459562,320.3538,0,19.87963,2.202479,847.3389,148.808,1
 28/12/2015 9:16:39 AM,0,812.6498,261.3432,8.459562,320.3538,0,19.90204,2.202479,847.0585,148.808,1
 28/12/2015 9:16:40 AM,0,812.6498,261.3432,8.459562,320.3538,0,19.90204,2.202479,846.8582,148.808,1
 28/12/2015 9:16:41 AM,0,812.9639,261.3432,8.459562,320.3538,0,19.81881,2.202479,846.5378,148.808,1
 28/12/2015 9:16:42 AM,0,813.0424,261.3432,8.459562,320.3538,0,19.81881,2.202479,846.0571,148.808,1
 28/12/2015 9:16:43 AM,0,812.6498,261.3432,8.462126,320.3538,0,19.81881,2.202479,845.7367,148.808,1
 28/12/2015 9:16:44 AM,0,812.9639,261.3432,8.462767,320.3538,0,19.81881,2.202479,845.0157,148.808,1
