 Timestamp,FIT101,LIT101, MV101,P101,P102, AIT201,AIT202,AIT203,FIT201, MV201,P203,P205,DPIT301,FIT301,LIT301,MV301,MV302, MV303,MV304,P302,AIT401,AIT402,FIT401,LIT401,AIT501,AIT502,AIT503,AIT504,FIT501,FIT502,FIT503,FIT504,PIT501,PIT502,PIT503,FIT601,P602,1/0
 28/12/2015 8:48:14 AM,2.646767,527.4786,2,2,1,260.9587,8.387465,329.5309,2.422324,2,2,2,19.83482,2.212343,941.5855,1,2,1,1,2,148.808,156.6265,1.71608,945.5268,7.875417,145.1166,264.5796,12.11228,1.725327,1.287306,0.7352687,0.3082983,251.2337,1.585878,189.8872,0.000128152,1,1
 28/12/2015 8:48:15 AM,2.656375,527.4786,2,2,1,260.9587,8.387465,329.5309,2.421683,2,2,2,19.83482,2.212343,941.8659,1,2,1,1,2,148.808,156.6265,1.71608,945.5652,7.875417,145.1166,264.5796,12.11228,1.724942,1.286153,0.7384694,0.3082983,251.0414,1.585878,189.8872,0.000128152,1,1
 28/12/2015 8:48:16 AM,2.656375,527.4001,2,2,1,260.9587,8.387465,329.5309,2.421683,2,2,2,19.84762,2.211831,941.5855,1,2,1,1,2,148.808,156.6265,1.71608,945.4499,7.875417,145.1166,264.5796,12.11228,1.724942,1.292174,0.7387255,0.3082983,251.0414,1.585878,189.8872,0.000128152,1,1
 28/12/2015 8:48:17 AM,2.639721,528.0674,2,2,1,260.9587,8.387465,329.5309,2.421683,2,2,2,19.89244,2.21119,942.1062,1,2,1,1,2,148.808,156.6265,1.71608,945.5652,7.875417,145.1166,264.5796,12.11228,1.724942,1.286282,0.7373172,0.3082983,251.0414,1.585878,189.8872,0.000128152,1,1
 28/12/2015 8:48:18 AM,2.619543,528.5776,2,2,1,260.9587,8.387465,329.5309,2.423221,2,2,2,19.89244,2.21119,941.986,1,2,1,1,2,148.808,156.6265,1.71608,945.3345,7.875417,145.1166,264.5796,12.11228,1.724942,1.283207,0.7373172,0.3082983,251.0414,1.730048,189.8872,0.000128152,1,1
 28/12/2015 8:48:19 AM,2.614739,529.1272,2,2,1,261.0869,8.385862,329.5309,2.423221,2,2,2,19.83482,2.21119,941.6656,1,2,1,1,2,148.808,156.6265,1.71608,945.4883,7.875417,145.1166,264.5796,12.11228,1.724942,1.291533,0.7373172,0.3082983,251.0414,1.730048,189.8872,0.000128152,1,1
 28/12/2015 8:48:20 AM,2.611216,529.5197,2,2,1,261.0869,8.385862,329.5309,2.423221,2,2,2,19.83482,2.21119,942.0662,1,2,1,1,2,148.808,156.6265,1.71608,945.1038,7.875417,145.1166,264.5796,12.11228,1.724942,1.291918,0.7360369,0.3082983,251.2657,1.730048,189.8872,0.000128152,1,1
 28/12/2015 8:48:21 AM,2.589757,530.5795,2,2,1,261.0869,8.385862,329.5309,2.422709,2,2,2,19.85402,2.21119,942.1462,1,2,1,1,2,148.808,156.6265,1.71608,945.4499,7.875417,145.1166,264.5796,12.11228,1.726737,1.285001,0.7351407,0.3082983,251.2657,1.665972,189.8872,0.000128152,1,1
 28/12/2015 8:48:22 AM,2.570861,531.1291,2,2,1,261.0869,8.385862,329.5052,2.422709,2,2,2,19.91805,2.21119,942.3065,1,2,1,1,2,148.808,156.4471,1.71608,945.1423,7.875417,145.1166,264.5796,12.11228,1.726737,1.264378,0.7351407,0.3082983,251.2657,1.665972,189.9673,0.000128152,1,1
 28/12/2015 8:48:23 AM,2.550043,531.4038,2,2,1,261.0869,8.385862,329.5052,2.422709,2,2,2,19.91805,2.211318,942.7471,1,2,1,1,2,148.808,156.4471,1.71608,945.1423,7.875417,145.1166,264.5796,12.11228,1.726737,1.254515,0.7351407,0.3082983,251.474,1.665972,190.0474,0.000128152,1,1
 28/12/2015 8:48:24 AM,2.530506,530.8936,2,2,1,261.0869,8.385862,329.5052,2.422709,2,2,2,19.91805,2.212728,942.9073,1,2,1,1,2,148.808,156.4471,1.71608,945.2961,7.875417,145.1166,264.5796,12.11228,1.726737,1.253619,0.7351407,0.3082983,251.474,1.665972,190.1275,0.000128152,1,1
 28/12/2015 8:48:25 AM,2.513211,530.9328,2,2,1,261.0869,8.385862,329.5052,2.422709,2,2,2,19.93406,2.212728,942.9473,1,2,1,1,2,148.808,156.4471,1.717746,945.5268,7.875417,145.1166,264.5796,12.11228,1.726737,1.260664,0.7351407,0.3082983,251.474,1.665972,190.1275,0.000128152,1,1
 28/12/2015 8:48:26 AM,2.498479,530.5795,2,2,1,261.0869,8.385862,329.5052,2.422709,2,2,2,19.95006,2.213881,943.2678,1,2,1,1,2,148.808,156.4471,1.717746,945.7191,7.875417,145.1166,264.5796,12.11228,1.726737,1.283079,0.7351407,0.3082983,251.474,1.665972,190.1275,0.000128152,1,1
 28/12/2015 8:48:27 AM,2.477661,530.344,2,2,1,261.0869,8.385862,329.5052,2.424375,2,2,2,19.95006,2.214265,943.1476,1,2,1,1,2,148.808,156.4471,1.717746,945.6422,7.875417,145.1166,264.4835,12.11228,1.726737,1.292046,0.7351407,0.3082983,251.474,1.665972,190.1275,0.000128152,1,1
 28/12/2015 8:48:28 AM,2.460045,529.8337,2,2,1,261.0869,8.385862,329.5052,2.424375,2,2,2,19.92445,2.213881,943.1476,1,2,1,1,2,148.808,156.4471,1.717746,946.0651,7.875417,145.1166,264.4835,12.11228,1.726737,1.292046,0.7351407,0.3082983,251.2337,1.665972,190.1275,0.000128152,1,1
 28/12/2015 8:48:29 AM,2.441149,529.5982,2,2,1,261.0869,8.385862,329.5052,2.424375,2,2,2,19.89564,2.212343,943.2678,1,2,1,1,2,148.808,156.4471,1.717746,946.3343,7.875417,145.1166,264.4835,12.11228,1.726737,1.301524,0.7351407,0.3082983,251.2337,1.665972,189.9994,0.000128152,1,1
 28/12/2015 8:48:30 AM,2.431221,529.7552,2,2,1,261.0869,8.385862,329.5052,2.424375,2,2,2,19.89564,2.212343,943.1877,1,2,1,1,2,148.808,156.4471,1.717746,946.3343,7.875417,145.1166,264.4835,12.11228,1.726737,1.301524,0.7351407,0.3082983,251.1535,1.665972,189.8391,0.000128152,1,1
 28/12/2015 8:48:31 AM,2.427057,529.7552,2,2,1,261.0869,8.385862,329.5052,2.424375,2,2,2,19.89564,2.212343,943.5081,1,2,1,1,2,148.808,156.4471,1.717746,946.142,7.875417,145.1166,264.4835,12.11228,1.726737,1.292686,0.7351407,0.3084265,251.1535,1.665972,189.8391,0.000128152,1,1
 28/12/2015 8:48:32 AM,2.426416,529.9122,2,2,1,261.0869,8.385862,329.5052,2.424375,2,2,2,19.89564,2.212343,943.5482,1,2,1,1,2,148.808,156.4471,1.717746,946.3343,7.875417,145.1166,264.4835,12.03538,1.72507,1.291405,0.7351407,0.3084265,251.1535,1.665972,189.8391,0.000128152,1,1
 28/12/2015 8:48:33 AM,2.450437,529.9122,2,2,1,261.0869,8.388105,329.5052,2.424375,2,2,2,19.89564,2.21055,943.5882,1,2,1,1,2,148.808,156.4471,1.717361,946.6035,7.875417,145.1166,264.4835,11.95847,1.724301,1.291405,0.7351407,0.3084265,251.1535,1.665972,190.0154,0.000128152,1,1
 28/12/2015 8:48:34 AM,2.50008,529.7945,2,2,1,261.0869,8.388105,329.5052,2.424375,2,2,2,19.89564,2.21055,943.7084,1,2,1,1,2,148.808,156.4471,1.717361,947.0264,7.875417,145.1166,264.4835,11.95847,1.724301,1.291789,0.7351407,0.3084265,251.3458,1.665972,190.0154,0.000128152,1,1
 28/12/2015 8:48:35 AM,2.548442,530.03,2,2,1,261.0869,8.388105,329.5052,2.424375,2,2,2,19.87643,2.21055,943.468,1,2,1,1,2,148.808,156.4471,1.717361,946.8726,7.875417,145.1166,264.4835,12.41989,1.724301,1.300756,0.7351407,0.3084265,251.458,1.665972,190.0154,0.000128152,1,1
 28/12/2015 8:48:36 AM,2.579509,529.9515,2,2,1,261.0869,8.388105,329.5052,2.424375,2,2,2,19.82201,2.214906,943.1075,1,2,1,1,2,148.808,156.4471,1.717361,947.2187,7.875417,145.1166,264.4835,12.41989,1.725455,1.292686,0.7351407,0.3084265,251.458,1.665972,190.0795,0.000128152,1,1
 28/12/2015 8:48:37 AM,2.622426,529.7159,2,2,1,261.0869,8.388105,329.5052,2.423093,2,2,2,19.81881,2.216058,942.9874,1,2,1,1,2,148.808,156.4471,1.717361,947.2571,7.875417,145.1166,264.4835,12.41989,1.726224,1.286025,0.736549,0.3084265,251.458,1.665972,190.0795,0.000128152,1,1
 28/12/2015 8:48:38 AM,2.656375,529.4412,2,2,1,261.0869,8.388105,329.5052,2.421811,2,2,2,19.7996,2.216058,943.1476,1,2,1,1,2,148.808,156.4471,1.717361,947.2956,7.875417,145.1166,264.4835,12.11228,1.726224,1.274625,0.7383414,0.3079781,251.458,1.665972,190.0795,0.000128152,1,1
 28/12/2015 8:48:39 AM,2.668225,529.1664,2,2,1,261.0869,8.388105,329.5052,2.421811,2,2,2,19.7996,2.216058,943.1476,1,2,1,1,2,148.808,156.4471,1.717361,947.2187,7.875417,145.1166,264.4835,11.95847,1.726224,1.271679,0.7383414,0.3079781,251.458,1.665972,190.0795,0.000128152,1,1
 28/12/2015 8:48:40 AM,2.665663,529.1664,2,2,1,261.0869,8.388105,329.5052,2.422709,2,2,2,19.87643,2.214777,943.3078,1,2,1,1,2,148.808,156.4471,1.717361,947.2956,7.875417,145.1166,264.4835,11.95847,1.727378,1.271679,0.7383414,0.3079781,251.458,1.665972,190.0795,0.000128152,1,1
 28/12/2015 8:48:41 AM,2.636518,529.0094,2,2,1,261.0869,8.388105,329.5052,2.422709,2,2,2,19.88604,2.213496,943.1476,1,2,1,1,2,148.808,156.4471,1.715567,947.2956,7.875417,145.1166,264.4835,11.95847,1.727378,1.271679,0.7383414,0.3074016,251.3138,1.665972,190.0795,0.000128152,1,1
 28/12/2015 8:48:42 AM,2.616981,529.3234,2,2,1,261.0869,8.388105,329.5052,2.422709,2,2,2,19.88604,2.213496,943.1075,1,2,1,1,2,148.808,156.4471,1.715567,947.2187,7.875417,145.1166,264.4835,11.95847,1.727378,1.271679,0.7383414,0.306761,251.3138,1.665972,190.0795,0.000128152,1,1
 28/12/2015 8:48:43 AM,2.613138,529.4412,2,2,1,261.0869,8.388105,329.5052,2.422709,2,2,2,19.88604,2.213496,943.3078,1,2,1,1,2,148.808,156.4471,1.715567,947.2571,7.875417,145.1166,264.4835,11.95847,1.727378,1.28103,0.736421,0.3083624,251.3138,1.521802,190.0795,0.000128152,1,1
 28/12/2015 8:48:44 AM,2.612818,530.3832,2,2,1,261.0869,8.388105,329.5052,2.424246,2,2,2,19.88604,2.213496,943.3078,1,2,1,1,2,148.808,156.4471,1.714029,947.4494,7.875417,145.1166,264.4835,11.95847,1.726224,1.28167,0.7353967,0.3086186,251.1856,1.521802,189.8552,0.000128152,1,1
 28/12/2015 8:48:45 AM,2.601287,531.2861,2,2,1,261.0869,8.388105,329.5052,2.424246,2,2,2,19.88604,2.214137,943.6683,1,2,1,1,2,148.808,156.6009,1.713004,947.757,7.875417,145.1166,264.4835,12.45834,1.724686,1.291277,0.7353967,0.3069532,251.0574,1.585878,189.8552,0.000128152,1,1
 28/12/2015 8:48:46 AM,2.58111,531.7571,2,2,1,261.0869,8.388105,329.5052,2.424246,2,2,2,19.88604,2.215546,943.8686,1,2,1,1,2,148.808,156.6009,1.713004,948.1415,7.875417,145.1166,264.4835,12.45834,1.724045,1.298962,0.7353967,0.3063127,251.0574,1.665972,189.8552,0.000128152,1,1
 28/12/2015 8:48:47 AM,2.566377,532.7777,2,2,1,261.0869,8.388105,329.5052,2.424246,2,2,2,19.88604,2.216443,943.9086,1,2,1,1,2,148.808,156.6009,1.713004,948.0646,7.875417,145.1166,264.4835,12.03538,1.723148,1.296529,0.7353967,0.3063127,251.0574,1.665972,189.7751,0.000128152,1,1
 28/12/2015 8:48:48 AM,2.542677,533.1702,2,2,1,261.0869,8.388105,329.6334,2.425912,2,2,2,19.88604,2.218108,943.5882,1,2,1,1,2,148.808,156.6009,1.713004,948.2184,7.875417,145.1166,264.4835,12.03538,1.723148,1.302293,0.7353967,0.3086827,251.0574,1.665972,189.7751,0.000128152,1,1
 28/12/2015 8:48:49 AM,2.530506,533.8768,2,2,1,261.0869,8.388105,329.6334,2.425912,2,2,2,19.88604,2.218108,943.5482,1,2,1,1,2,148.808,156.6009,1.713004,948.7183,7.875417,145.1166,264.4835,12.03538,1.723148,1.299603,0.7353967,0.3086827,250.8972,1.665972,189.6949,0.000128152,1,1
 28/12/2015 8:48:50 AM,2.506806,533.916,2,2,1,261.0869,8.388105,329.6334,2.425912,2,2,2,19.88604,2.217211,943.9086,1,2,1,1,2,148.808,156.6009,1.713004,948.9105,7.875417,145.2448,264.4835,12.03538,1.723148,1.290509,0.7353967,0.3086827,250.8972,1.665972,189.5668,0.000128152,1,1
 28/12/2015 8:48:51 AM,2.493995,533.8768,2,2,1,261.0869,8.388105,329.6334,2.425784,2,2,2,19.88604,2.215802,944.2691,1,2,1,1,2,148.808,156.6009,1.714798,949.0259,7.875417,145.2448,264.4835,12.03538,1.723148,1.290509,0.7353967,0.3086827,250.6729,1.665972,189.5668,0.000128152,1,1
 28/12/2015 8:48:52 AM,2.471575,533.5627,2,2,1,261.0869,8.388105,329.6334,2.42399,2,2,2,19.88604,2.21324,944.1089,1,2,1,1,2,148.808,156.6009,1.715824,949.1797,7.875417,145.2448,264.4835,12.03538,1.723148,1.289868,0.7353967,0.3086827,250.6729,1.665972,189.5027,0.000128152,1,1
 28/12/2015 8:48:53 AM,2.458444,533.8375,2,2,1,261.0869,8.388105,329.454,2.42399,2,2,2,19.88604,2.211831,944.2691,1,2,1,1,2,148.808,156.6009,1.714029,949.4104,7.875417,145.2448,264.4835,12.03538,1.721225,1.28167,0.7378293,0.3086827,250.6729,1.665972,189.5027,0.000128152,1,1
 28/12/2015 8:48:54 AM,2.439548,533.445,2,2,1,261.0869,8.388105,329.4283,2.42399,2,2,2,19.88604,2.211831,944.189,1,2,1,1,2,148.808,156.6009,1.714029,949.5258,7.875417,145.2448,264.4835,12.03538,1.721225,1.266428,0.7378293,0.3081062,250.6729,1.617916,189.5027,0.000128152,1,1
 28/12/2015 8:48:55 AM,2.428018,533.1702,2,2,1,261.0869,8.388105,329.4283,2.42399,2,2,2,19.91485,2.214521,944.4694,1,2,1,1,2,148.808,156.6009,1.714029,950.141,7.875417,145.0397,264.4835,12.03538,1.721225,1.25554,0.7352687,0.3081062,250.6729,1.617916,189.5027,0.000128152,1,1
 28/12/2015 8:48:56 AM,2.423854,532.6599,2,2,1,261.0869,8.388105,329.4283,2.422709,2,2,2,19.91485,2.214521,944.3091,1,2,1,1,2,148.808,156.6009,1.714798,950.3333,7.875417,145.0397,264.4835,12.03538,1.724173,1.255796,0.7357808,0.3081062,250.9132,1.617916,189.6789,0.000128152,1,1
 28/12/2015 8:48:57 AM,2.423854,532.1889,2,2,1,261.0869,8.388105,329.4283,2.42258,2,2,2,19.84762,2.214521,944.7097,1,2,1,1,2,148.808,156.6009,1.714798,950.3333,7.875417,145.0397,264.4835,12.03538,1.724173,1.271423,0.736549,0.3081062,250.9453,1.617916,189.6789,0.000128152,1,1
 28/12/2015 8:48:58 AM,2.461967,532.0711,2,2,1,261.0869,8.388105,329.4283,2.42258,2,2,2,19.84442,2.212984,945.0702,1,2,1,1,2,148.808,156.6009,1.714798,950.3333,7.875417,145.0397,264.4835,12.03538,1.724173,1.288203,0.736549,0.3081062,250.9453,1.617916,189.6789,0.000128152,1,1
 28/12/2015 8:48:59 AM,2.509048,532.1104,2,2,1,261.0869,8.388105,329.4283,2.42258,2,2,2,19.82201,2.212215,944.95,1,2,1,1,2,148.808,156.6009,1.714798,950.4486,7.875417,145.0397,264.4835,12.03538,1.724173,1.291918,0.736549,0.3081062,250.9453,1.617916,189.6789,0.000128152,1,1
 28/12/2015 8:49:00 AM,2.555168,531.9926,2,2,1,261.0869,8.388105,329.4283,2.42258,2,2,2,19.82201,2.212215,944.8699,1,2,1,1,2,148.808,156.6009,1.714798,950.8331,7.875417,145.0397,264.4835,12.03538,1.724173,1.287434,0.736549,0.3086186,250.9453,1.617916,189.6789,0.000128152,1,1
 28/12/2015 8:49:01 AM,2.590718,531.9926,2,2,1,261.0869,8.388105,329.4283,2.422709,2,2,2,19.82201,2.212215,944.91,1,2,1,1,2,148.808,156.6009,1.712876,950.7178,7.875417,145.1423,264.4835,12.03538,1.724173,1.285001,0.7352687,0.3086186,250.9453,1.617916,189.6789,0.000128152,1,1
 28/12/2015 8:49:02 AM,2.633956,531.7178,2,2,1,261.0869,8.388105,329.4283,2.425528,2,2,2,19.82201,2.212215,945.1503,1,2,1,1,2,148.808,156.4471,1.710826,950.4871,7.875417,145.1423,264.4835,12.22763,1.724173,1.287306,0.7352687,0.3086186,250.9453,1.617916,189.6789,0.000128152,1,1
 28/12/2015 8:49:03 AM,2.633956,531.7178,2,2,1,261.0869,8.388105,329.4283,2.425528,2,2,2,19.82201,2.212215,945.1503,1,2,1,1,2,148.808,156.4471,1.710826,950.4871,7.875417,145.1423,264.4835,12.22763,1.724173,1.287306,0.7352687,0.3086186,250.9453,1.617916,189.6789,0.000128152,1,1
 28/12/2015 8:49:04 AM,2.649009,531.4824,2,2,1,261.0869,8.388105,329.4283,2.425528,2,2,2,19.82201,2.212215,945.3506,1,2,1,1,2,148.808,156.4471,1.710826,950.6409,7.875417,145.1423,264.4835,12.22763,1.724173,1.286153,0.7352687,0.3086186,250.9453,1.617916,189.6789,0.000128152,1,1
 28/12/2015 8:49:05 AM,2.662781,531.7964,2,2,1,261.0869,8.388105,329.4283,2.425528,2,2,2,19.82201,2.212215,945.1503,1,2,1,1,2,148.808,156.4471,1.710826,950.6793,7.875417,145.1423,264.4835,12.22763,1.724173,1.300884,0.7352687,0.3086186,250.9453,1.617916,189.6789,0.000128152,1,1
 28/12/2015 8:49:06 AM,2.662781,532.2674,2,2,1,261.0869,8.388105,329.4283,2.424887,2,2,2,19.82201,2.210934,945.1503,1,2,1,1,2,148.808,156.4471,1.710826,950.564,7.875417,145.1423,264.4835,12.07383,1.724173,1.29576,0.7352687,0.3086186,250.9453,1.617916,189.6789,0.000128152,1,1
 28/12/2015 8:49:07 AM,2.634596,532.1889,2,2,1,261.0869,8.388105,329.4283,2.424375,2,2,2,19.82201,2.21055,945.1904,1,2,1,1,2,148.808,156.5496,1.710826,950.3717,7.875417,145.1423,264.3232,12.07383,1.724173,1.281286,0.7377012,0.3086186,250.9453,1.617916,189.6789,0.000128152,1,1
 28/12/2015 8:49:08 AM,2.623387,532.3066,2,2,1,261.0869,8.388105,329.4283,2.42399,2,2,2,19.82201,2.21055,945.1503,1,2,1,1,2,148.808,156.5496,1.710826,950.4486,7.875417,145.1423,264.3232,12.07383,1.724173,1.280902,0.7379573,0.3086186,250.9453,1.617916,189.6789,0.000128152,1,1
 28/12/2015 8:49:09 AM,2.613778,532.3851,2,2,1,261.0869,8.388105,329.4283,2.423093,2,2,2,19.86043,2.21055,944.95,1,2,1,1,2,148.808,156.5496,1.710826,950.91,7.875417,145.1423,264.3232,12.07383,1.724173,1.280902,0.7379573,0.3086186,250.9453,1.617916,189.6789,0.000128152,1,1
 28/12/2015 8:49:10 AM,2.599686,532.4637,2,2,1,261.0869,8.388105,329.4283,2.422068,2,2,2,19.86043,2.21055,945.5108,1,2,1,1,2,148.808,156.5496,1.713004,950.91,7.875417,145.1423,264.3232,12.07383,1.724173,1.28167,0.7379573,0.3081703,250.9453,1.617916,189.6789,0.000128152,1,1
 28/12/2015 8:49:11 AM,2.582711,532.4637,2,2,1,261.0869,8.388105,329.4283,2.42053,2,2,2,19.8028,2.212087,945.2704,1,2,1,1,2,148.808,156.5496,1.713261,950.9485,7.875417,145.1423,264.3232,12.07383,1.724173,1.282183,0.7359089,0.3081703,250.9453,1.617916,189.6789,0.000128152,1,1
 28/12/2015 8:49:12 AM,2.559651,532.2674,2,2,1,261.0869,8.388105,329.4283,2.42053,2,2,2,19.8028,2.212856,944.9901,1,2,1,1,2,148.808,156.5496,1.713261,951.0638,7.875417,145.1423,264.3232,12.07383,1.724173,1.282183,0.7351407,0.3081703,250.9453,1.617916,189.6789,0.000128152,1,1
 28/12/2015 8:49:13 AM,2.543958,531.9141,2,2,1,261.0869,8.388105,329.4283,2.421811,2,2,2,19.8028,2.212856,945.1904,1,2,1,1,2,148.808,156.5496,1.713261,951.2177,7.875417,145.1423,264.3232,12.07383,1.724173,1.282183,0.7351407,0.3084905,250.721,1.617916,189.6789,0.000128152,1,1
 28/12/2015 8:49:14 AM,2.530827,531.7964,2,2,1,261.0869,8.388105,329.4283,2.422709,2,2,2,19.85402,2.212856,945.1503,1,2,1,1,2,148.808,156.5496,1.713261,951.2946,7.875417,145.1423,264.2592,12.07383,1.724173,1.282183,0.7351407,0.3084905,250.6729,1.617916,189.4546,0.000128152,1,1
 28/12/2015 8:49:15 AM,2.518336,531.7178,2,2,1,261.0869,8.388105,329.4283,2.422965,2,2,2,19.87003,2.212856,944.9901,1,2,1,1,2,148.808,156.5496,1.710954,951.4099,7.875417,145.1423,264.2592,12.11228,1.724173,1.289996,0.7351407,0.3084905,250.6729,1.617916,189.4546,0.000128152,1,1
 28/12/2015 8:49:16 AM,2.503603,531.6001,2,2,1,261.0869,8.388105,329.4283,2.421171,2,2,2,19.90204,2.212856,944.7498,1,2,1,1,2,148.808,156.5496,1.710954,951.6791,7.875417,145.1423,264.2592,12.15073,1.722763,1.284104,0.7351407,0.3084905,250.6729,1.617916,189.4546,0.000128152,1,1
 28/12/2015 8:49:17 AM,2.486308,531.4038,2,2,1,261.0869,8.388105,329.4283,2.419761,2,2,2,19.91485,2.212856,944.3091,1,2,1,1,2,148.808,156.5496,1.710954,951.7944,7.875417,145.1423,264.2592,12.15073,1.722763,1.271551,0.7351407,0.3084905,250.6729,1.617916,189.5027,0.000128152,1,1
 28/12/2015 8:49:18 AM,2.460366,531.4038,2,2,1,261.0869,8.388105,329.4283,2.419761,2,2,2,19.91485,2.212856,944.5495,1,2,1,1,2,148.808,156.5496,1.710954,951.7944,7.875417,145.1423,264.2592,12.15073,1.722763,1.279237,0.7351407,0.3084905,250.6729,1.617916,189.5828,0.000128152,1,1
 28/12/2015 8:49:19 AM,2.444992,531.5216,2,2,1,261.0869,8.388105,329.4283,2.419761,2,2,2,19.91485,2.212856,944.5095,1,2,1,1,2,148.808,156.5496,1.710954,951.9098,7.875417,145.1423,264.2592,12.15073,1.722763,1.275138,0.7351407,0.3084905,250.8011,1.617916,189.6469,0.000128152,1,1
 28/12/2015 8:49:20 AM,2.428018,531.6001,2,2,1,261.0869,8.388105,329.454,2.421683,2,2,2,19.91485,2.212856,944.3492,1,2,1,1,2,148.808,156.5496,1.711723,952.2943,7.875417,145.0397,264.2592,12.15073,1.722763,1.271935,0.7351407,0.3084905,250.9453,1.617916,189.8071,0.000128152,1,1
 28/12/2015 8:49:21 AM,2.424815,532.1104,2,2,1,261.0869,8.388105,329.6334,2.422452,2,2,2,19.91485,2.212856,944.3492,1,2,1,1,2,148.808,156.5496,1.713004,952.7557,7.875417,145.0397,264.2592,12.15073,1.724942,1.279621,0.7351407,0.3084905,250.9453,1.617916,189.8071,0.000128152,1,1
 28/12/2015 8:49:22 AM,2.431221,532.2674,2,2,1,261.0869,8.388105,329.6334,2.424503,2,2,2,19.91485,2.212856,944.5495,1,2,1,1,2,148.808,156.5496,1.713004,952.4097,7.875417,145.0397,264.2592,12.15073,1.725327,1.281927,0.7351407,0.3084905,251.0574,1.617916,189.8071,0.000128152,1,1
 28/12/2015 8:49:23 AM,2.472857,532.7384,2,2,1,261.0869,8.388105,329.6334,2.425015,2,2,2,19.91485,2.212856,944.5495,1,2,1,1,2,148.808,156.5496,1.713004,952.179,7.875417,145.0397,264.2592,12.15073,1.725327,1.284232,0.7351407,0.3084905,251.0574,1.617916,189.8071,0.000128152,1,1
 28/12/2015 8:49:24 AM,2.525702,533.2487,2,2,1,261.0869,8.388105,329.4027,2.425015,2,2,2,19.91485,2.212856,944.7498,1,2,1,1,2,148.808,156.729,1.713004,952.0251,7.875417,145.0397,264.2592,12.15073,1.725327,1.297554,0.7351407,0.3084265,251.0574,1.617916,189.8071,0.000128152,1,1
 28/12/2015 8:49:25 AM,2.544919,533.0917,2,2,1,261.0869,8.388105,329.4027,2.425015,2,2,2,19.91485,2.212856,944.91,1,2,1,1,2,148.808,156.729,1.713004,952.2559,7.875417,145.0397,264.2592,12.15073,1.725327,1.288203,0.7351407,0.3084265,251.0574,1.617916,189.8071,0.000128152,1,1
 28/12/2015 8:49:26 AM,2.600967,533.3272,2,2,1,261.0869,8.388105,329.4027,2.425015,2,2,2,19.91485,2.212856,945.0702,1,2,1,1,2,148.808,156.729,1.714798,951.8329,7.875417,145.0397,264.2592,12.15073,1.725327,1.281542,0.7351407,0.3081703,251.0574,1.617916,189.6629,0.000128152,1,1
 28/12/2015 8:49:27 AM,2.63844,533.0917,2,2,1,261.0869,8.388105,329.4027,2.425015,2,2,2,19.91485,2.210166,945.0702,1,2,1,1,2,148.808,156.729,1.715311,951.5253,7.875417,145.0397,264.2592,12.15073,1.725327,1.287306,0.7351407,0.3081703,250.8812,1.617916,189.6629,0.000128152,1,1
 28/12/2015 8:49:28 AM,2.666944,532.9739,2,2,1,261.0869,8.388105,329.4027,2.425015,2,2,2,19.91485,2.210166,945.1102,1,2,1,1,2,148.808,156.729,1.715311,951.4484,7.875417,145.0397,264.2592,12.15073,1.725327,1.285513,0.7351407,0.3081703,250.8812,1.617916,189.6629,0.000128152,1,1
 28/12/2015 8:49:29 AM,2.6852,532.3459,2,2,1,261.0869,8.388105,329.4027,2.425784,2,2,2,19.99808,2.210166,945.2704,1,2,1,1,2,148.808,156.729,1.711595,951.4484,7.875417,145.0397,264.2592,12.15073,1.725327,1.292814,0.7351407,0.3081703,250.737,1.617916,189.6629,0.000128152,1,1
 28/12/2015 8:49:30 AM,2.6852,531.9141,2,2,1,261.0869,8.388105,329.4027,2.425784,2,2,2,19.99808,2.210166,945.5508,1,2,1,1,2,148.808,156.729,1.711595,951.1023,7.875417,145.0397,264.2592,12.15073,1.72443,1.292814,0.7351407,0.3081703,250.6569,1.617916,189.6629,0.000128152,1,1
 28/12/2015 8:49:31 AM,2.645165,531.6786,2,2,1,261.0869,8.388105,329.4027,2.422068,2,2,2,19.99808,2.214009,945.671,1,2,1,1,2,148.808,156.6265,1.711595,951.333,7.875417,145.0397,264.2592,12.15073,1.72302,1.301012,0.7351407,0.3081703,250.6569,1.617916,189.4386,0.000128152,1,1
 28/12/2015 8:49:32 AM,2.633956,531.4824,2,2,1,261.0869,8.388105,329.4027,2.422068,2,2,2,19.99808,2.214009,945.5909,1,2,1,1,2,148.808,156.6265,1.711595,950.8716,7.875417,145.0397,264.2592,12.15073,1.722251,1.294479,0.7351407,0.3081703,250.6569,1.617916,189.4386,0.000128152,1,1
 28/12/2015 8:49:33 AM,2.630753,531.4038,2,2,1,261.0869,8.388105,329.4027,2.422068,2,2,2,19.91805,2.214009,945.8713,1,2,1,1,2,148.808,156.6265,1.711595,950.564,7.875417,145.0397,264.2592,12.15073,1.7202,1.291918,0.7351407,0.3081703,250.5768,1.617916,189.4386,0.000128152,1,1
 28/12/2015 8:49:34 AM,2.620184,531.4824,2,2,1,261.0869,8.384901,329.4027,2.422068,2,2,2,19.89564,2.214009,945.9113,1,2,1,1,2,148.808,156.6265,1.711595,950.6793,7.875417,145.0397,264.2912,12.15073,1.7202,1.290765,0.7351407,0.3081703,250.4807,1.617916,189.4226,0.000128152,1,1
